Romance,Thriller,Sci-Fi,Film-Noir,IMAX,Drama,Comedy,Animation,Mystery,Adventure,Fantasy,Musical,Western,Horror,Action,(no genres listed),Crime,Children,Documentary,War,ratings,arating,movie name
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Happy, Texas (1999)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.06,New Rose Hotel (1998)
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.6,1.8,Plunkett & MaCleane (1999)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Romance (1999)
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6,1.8,Alvarez Kelly (1966)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,2.4,And the Ship Sails On (E la nave va) (1983)
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.4,0.12,"Dark Half, The (1993)"
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.6,1.8,Gulliver's Travels (1939)
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.15,Monkey Shines (1988)
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.578571429,1.735714286,Phantasm (1979)
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.15,Psycho II (1983)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.15,Psycho III (1986)
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.85,2.55,Sanjuro (Tsubaki Sanjûrô) (1962)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514285714,1.542857143,Random Hearts (1999)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,2.142857143,Superstar (1999)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71025641,2.130769231,Boys Don't Cry (1999)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.778571429,2.335714286,"Limey, The (1999)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688095238,2.064285714,Risky Business (1983)
0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.730681818,2.192045455,Total Recall (1990)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,2.4,Body Heat (1981)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767889908,2.303669725,Ferris Bueller's Day Off (1986)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7625,2.2875,"Year of Living Dangerously, The (1982)"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.836363636,2.509090909,High Plains Drifter (1973)
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.72,2.16,Hang 'Em High (1968)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.81,2.43,Drunken Master (Jui kuen) (1978)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,2.46,"Conformist, The (Conformista, Il) (1970)"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663636364,1.990909091,Hairspray (1988)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Brief Encounter (1946)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,"Razor's Edge, The (1984)"
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,Reds (1981)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7,2.1,Return with Honor (1998)
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.833333333,2.5,Time of the Gypsies (Dom za vesanje) (1989)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,2.2,Days of Heaven (1978)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Lady Eve, The (1941)"
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Sullivan's Travels (1941)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,2.46,"Palm Beach Story, The (1942)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Niagara (1953)
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Gilda (1946)
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.755555556,2.266666667,South Pacific (1958)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,1.725,Flashdance (1983)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,2.5,Indochine (1992)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.79375,2.38125,"Dirty Dozen, The (1967)"
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.671428571,2.014285714,Help! (1965)
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.767924528,2.303773585,Goldfinger (1964)
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.75,2.25,From Russia with Love (1963)
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.742424242,2.227272727,Dr. No (1962)
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.492857143,0.147857143,"Blue Lagoon, The (1980)"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.787179487,2.361538462,"Fistful of Dollars, A (Per un pugno di dollari) (1964)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.708333333,2.125,Sydney (Hard Eight) (1996)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.503225806,1.509677419,Home Alone 2: Lost in New York (1992)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.633333333,1.9,Someone to Watch Over Me (1987)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.854587156,2.563761468,Fight Club (1999)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.144,"Story of Us, The (1999)"
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Fever Pitch (1997)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.06,Julien Donkey-Boy (1999)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.12,"Omega Code, The (1999)"
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.785714286,2.357142857,"Straight Story, The (1999)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Bad Seed, The (1956)"
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.746341463,2.23902439,Time Bandits (1981)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"Man and a Woman, A (Un homme et une femme) (1966)"
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.675,2.025,Fitzcarraldo (1982)
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.816666667,2.45,All That Jazz (1979)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,Red Sorghum (Hong gao liang) (1987)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.783333333,2.35,Crimes and Misdemeanors (1989)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.15,Bats (1999)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,"Best Man, The (1999)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683333333,2.05,Bringing Out the Dead (1999)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Crazy in Alabama (1999)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Three to Tango (1999)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Body Shots (1999)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,0.12,"Guardian, The (1990)"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"Ipcress File, The (1965)"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9,2.7,On Any Sunday (1971)
0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.674285714,2.022857143,RoboCop (1987)
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.528,1.584,RoboCop 2 (1990)
0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0.71443299,2.143298969,Who Framed Roger Rabbit? (1988)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Melvin and Howard (1980)
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.70952381,2.128571429,For Your Eyes Only (1981)
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.665,1.995,Licence to Kill (1989)
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.739130435,2.217391304,Live and Let Die (1973)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,2.1,Rawhead Rex (1986)
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.695833333,2.0875,Thunderball (1965)
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.485714286,0.145714286,House on Haunted Hill (1999)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,1.875,Music of the Heart (1999)
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.790909091,2.372727273,Being John Malkovich (1999)
0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0.791666667,2.375,Princess Mononoke (Mononoke-hime) (1997)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.4,My Best Fiend (Mein liebster Feind) (1999)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,2.7,Train of Life (Train de vie) (1998)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509090909,1.527272727,"Bachelor, The (1999)"
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568,1.704,"Bone Collector, The (1999)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748387097,2.24516129,"Insider, The (1999)"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.75,2.25,American Movie (1999)
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Last Night (1998)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Rosetta (1999)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,"They Shoot Horses, Don't They? (1969)"
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,2.4,Bride of Re-Animator (1990)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,Bustin' Loose (1981)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,2.2,Coma (1978)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.614285714,1.842857143,Creepshow (1982)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6,1.8,Creepshow 2 (1987)
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.69,2.07,Re-Animator (1985)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.83,2.49,Drugstore Cowboy (1989)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.705882353,2.117647059,Falling Down (1993)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,0.12,"Funhouse, The (1981)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,2.4,"General, The (1926)"
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.528571429,1.585714286,Piranha (1978)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,"Taming of the Shrew, The (1967)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.65,1.95,Nighthawks (1981)
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.846153846,2.538461538,Yojimbo (1961)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0.1425,Repossessed (1990)
0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.733333333,2.2,"Omega Man, The (1971)"
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696610169,2.089830508,Spaceballs (1987)
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.702777778,2.108333333,Robin Hood (1973)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.763636364,2.290909091,Mister Roberts (1955)
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.757142857,2.271428571,"Quest for Fire (Guerre du feu, La) (1981)"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.829166667,2.4875,Little Big Man (1970)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,2.52,"Face in the Crowd, A (1957)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746153846,2.238461538,Trading Places (1983)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644444444,1.933333333,Meatballs (1979)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666667,0.125,Meatballs Part II (1984)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Meatballs III (1987)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.06,Meatballs 4 (1992)
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.753846154,2.261538462,Dead Again (1991)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,2.16,Peter's Friends (1992)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,"Incredibly True Adventure of Two Girls in Love, The (1995)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,Under the Rainbow (1981)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.15,Anywhere But Here (1999)
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.729113924,2.187341772,Dogma (1999)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.781818182,2.345454545,"Messenger: The Story of Joan of Arc, The (1999)"
0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0.4625,0.13875,Pokémon: The First Movie (1998)
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,2,Felicia's Journey (1999)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,2.4,Oxygen (1999)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Where's Marlowe? (1998)
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.773333333,2.32,"Commitments, The (1991)"
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.725,2.175,Holiday Inn (1942)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.8,2.4,"Longest Day, The (1962)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433333333,0.13,Poison Ivy (1992)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466666667,0.14,Poison Ivy: New Seduction (1997)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.785714286,2.357142857,Tora! Tora! Tora! (1970)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,2.13,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988)
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.871428571,2.614285714,"Verdict, The (1982)"
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.70952381,2.128571429,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Stand and Deliver (1988)
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711111111,2.133333333,Moonstruck (1987)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,"Sandpiper, The (1965)"
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.85,2.55,Jeremiah Johnson (1972)
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.833333333,2.5,Repulsion (1965)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,2.175,Irma la Douce (1963)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,2.4,42 Up (1998)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Liberty Heights (1999)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616666667,1.85,Mansfield Park (1999)
1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.69516129,2.085483871,Sleepy Hollow (1999)
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.666666667,2,"World Is Not Enough, The (1999)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831578947,2.494736842,All About My Mother (Todo sobre mi madre) (1999)
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3,Babes in Toyland (1934)
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.633333333,1.9,Scrooged (1988)
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.766666667,2.3,Harvey (1950)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825,2.475,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,2.5,Matewan (1987)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.825,2.475,Kagemusha (1980)
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,2.25,McCabe & Mrs. Miller (1971)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Maurice (1987)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822222222,2.466666667,"Grapes of Wrath, The (1940)"
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,My Man Godfrey (1957)
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,2.2,"Shop Around the Corner, The (1940)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729166667,2.1875,"Natural, The (1984)"
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614285714,1.842857143,Shampoo (1975)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786363636,2.359090909,"River Runs Through It, A (1992)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619444444,1.858333333,Fatal Attraction (1987)
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.714285714,2.142857143,Jagged Edge (1985)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1.65,Stanley & Iris (1990)
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.727272727,2.181818182,Midnight Run (1988)
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.736363636,2.209090909,Awakenings (1990)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.06,Come See the Paradise (1990)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.660869565,1.982608696,Backdraft (1991)
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.761111111,2.283333333,"Fisher King, The (1991)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,"River, The (1984)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,2.55,Places in the Heart (1984)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,'night Mother (1986)
0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0.54,1.62,End of Days (1999)
0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0.772164948,2.316494845,Toy Story 2 (1999)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Flawless (1999)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.775,2.325,Ride with the Devil (1999)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,"Distinguished Gentleman, The (1992)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,"End of the Affair, The (1999)"
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566666667,1.7,Holy Smoke (1999)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,2.2,Sweet and Lowdown (1999)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.48,0.144,Bonfire of the Vanities (1990)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.12,Daddy Long Legs (1919)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.742857143,2.228571429,Grand Illusion (La grande illusion) (1937)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,2.2,"Great Santini, The (1979)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Stealing Home (1988)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.075,"Two Jakes, The (1990)"
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.65,1.95,U2: Rattle and Hum (1988)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,1.8,Hell in the Pacific (1968)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633333333,1.9,Cradle Will Rock (1999)
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464705882,0.139411765,Deuce Bigalow: Male Gigolo (1999)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.82972973,2.489189189,"Green Mile, The (1999)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.25,"Cider House Rules, The (1999)"
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.95,"War Zone, The (1999)"
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,2.7,"Last Picture Show, The (1971)"
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.88,2.64,"7th Voyage of Sinbad, The (1958)"
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,2.2,Anna and the King (1999)
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,1.68,Bicentennial Man (1999)
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.568421053,1.705263158,Stuart Little (1999)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333333,2.2,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)"
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.766666667,2.3,Fantasia 2000 (1999)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742307692,2.226923077,Magnolia (1999)
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Onegin (1999)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Simpatico (1999)
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.775,2.325,Topsy-Turvy (1999)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,1.8,Boiling Point (1993)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.1,Carnal Knowledge (1971)
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.720689655,2.162068966,Easy Rider (1969)
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.66,1.98,The Falcon and the Snowman (1985)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.4,Room at the Top (1959)
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.8,Any Given Sunday (1999)
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697435897,2.092307692,Man on the Moon (1999)
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.716,2.148,Galaxy Quest (1999)
